filename,cluster,UMAP1,UMAP2
139781,9740,3.5242288,10.3674555
139783,5822,-1.9119643,10.799516
139785,6199,-2.464421,7.5898604
139789,2366,-1.0309975,9.408216
139791,7419,-4.300448,7.8635883
139793,9740,3.2188022,10.158819
139795,5262,-1.6540692,11.367912
139797,12437,0.44083264,4.9771647
139799,13385,-0.43684104,13.449353
1398,9939,2.7949739,10.559949
139801,8809,1.7908301,13.237957
139803,4888,-0.9942852,12.317851
139805,4179,-1.897257,11.977357
139807,9654,2.784066,10.397567
139811,4161,-2.1279905,11.836256
139813,190,0.47699243,5.1180096
139815,8740,2.976377,14.410033
139817,1744,-2.3684697,7.310437
139819,1,0.45446712,4.2011247
139821,853,0.6813779,14.242447
139823,13385,0.10859944,10.2807
139825,7680,1.5441005,12.37711
139827,314,0.09370285,14.86655
139829,1001,-2.931874,3.706943
139831,12643,3.791374,7.1392784
139835,8849,0.7606048,13.215702
139837,590,0.73229855,14.249124
139839,2150,-0.7485796,8.110525
139841,12261,3.7206497,6.419254
139843,6939,-3.5292485,10.449206
139845,9168,0.11959936,11.641779
139847,1668,-4.163179,6.253715
139849,7099,-1.2893089,7.6388397
139851,1221,-3.2246683,5.219472
139853,7538,-0.28883734,8.088116
139855,1083,-2.1066635,5.6105194
139857,12207,1.5710706,10.69081
139859,7652,1.2925117,11.559448
139861,12612,0.76055944,9.187121
139863,4522,-0.7634972,12.389839
139865,4500,-0.88716525,11.745066
139869,6664,-2.7232969,10.489594
139871,3608,-4.229563,11.279942
139873,13247,1.229905,10.07872
139875,13385,-2.4516578,9.4479685
139877,799,-2.1718388,15.101167
139881,8244,2.1820686,13.203939
139883,6555,-3.6590412,7.297037
139885,3056,-3.249141,9.825959
139887,11353,0.93713886,7.7833014
139889,13385,2.3664865,9.448372
139891,440,0.63349766,14.757636
139893,10617,0.5067182,6.2216077
139895,3438,-4.475438,10.523371
139897,5428,-1.425866,10.332885
139899,1896,-1.9434943,7.2987304
1399,7794,1.3925717,12.386993
139901,13385,1.050986,6.909105
139903,8689,2.3555117,14.07906
139905,4390,-1.5104803,11.613241
139907,6473,-4.170413,7.3355885
139909,13385,1.7531981,7.4302316
139911,7572,-0.19550619,10.874065
139913,6256,-2.9061031,7.8791566
139915,1087,-2.2299697,5.7343206
139918,7680,1.8375114,12.217719
139920,1083,-2.0873992,5.6682787
139922,5382,-3.1799269,12.308787
139928,1793,-2.3074896,7.860304
139934,12963,-3.519211,8.680104
139936,2003,-1.7261783,7.435205
139938,3015,-3.2230418,9.388771
139940,10251,3.663241,8.850974
139942,3457,-4.7936897,10.396512
139948,9908,2.9261239,9.6011305
139950,6965,-3.2064323,7.316786
139952,10684,0.66537976,6.4725885
139958,846,-1.4121885,15.014277
139960,7652,1.160826,11.300969
139966,10345,1.0424563,5.760877
139970,12793,-0.7325482,10.415436
139974,146,0.31246394,3.9742365
139976,10860,-0.5398422,5.947579
139978,1793,-1.9581356,8.153064
139980,1668,-4.1300354,6.1936364
139982,1793,-2.024021,7.642634
139986,1214,-2.742504,5.875566
139988,2723,-1.6525239,8.471926
139992,22,0.6344081,4.4055533
139994,11956,-1.687541,3.5741744
139996,3310,-3.5475004,9.812714
139998,10851,-0.78234595,5.789268
14,7849,2.1947935,12.7554245
140,11022,-0.50632775,6.770436
1400,4491,-0.59909934,12.219265
140000,10396,1.1637422,5.0564756
140004,1668,-3.910022,6.420381
140006,10123,4.055142,9.275942
140012,7092,-1.0478606,7.5788736
140014,13240,2.7006385,13.520326
140016,5043,-1.7148556,13.013734
140024,9409,2.9124804,11.64818
140026,6424,-3.5468857,7.5954423
140032,5918,-2.4319522,10.561785
140034,13385,-3.6544573,8.774269
140036,12605,3.40692,8.177221
140038,2437,-1.5373092,9.205833
140040,11003,0.028860064,7.4810915
140042,6965,-3.2390246,7.2417607
140046,10608,0.4914607,5.8754706
140048,10775,-0.5721683,6.137325
140054,13385,-3.6676714,8.739287
140056,1793,-1.826034,7.8565817
140058,12982,-3.7298331,8.420913
140060,3417,-4.5476484,11.064114
140062,6632,-2.5070248,9.7670355
140064,13216,-3.5507653,8.818717
140068,13385,2.061169,11.6827755
140070,9913,2.9418664,9.693672
140072,6672,-2.736649,10.315694
140074,10711,0.35724348,7.0346913
140076,6473,-4.2023406,7.3104687
140078,954,-5.673283,9.155399
140080,7650,1.1184572,11.055386
140082,3417,-4.348843,10.760591
140084,4197,-1.8986802,12.685639
140086,4621,-0.34692147,12.710049
140088,1793,-1.749369,8.086307
140090,3922,-2.9278495,12.28524
140092,11956,-1.7334697,4.091509
140094,7580,-0.07978059,10.911865
140096,1001,-3.1851692,3.436769
140098,12301,2.0855446,10.769875
1401,10340,3.555261,9.799551
140100,11769,1.1856557,9.126938
140104,10608,0.53275645,5.7893276
140106,13344,-0.7311947,14.831601
140108,4943,-0.37077326,11.107843
140110,1793,-2.311598,8.319176
140112,47,0.7651664,4.151695
140115,691,-1.6561846,15.176127
140119,427,0.35946545,14.986525
140121,5960,-2.395736,10.036274
140123,13385,-4.091292,8.33063
140125,12488,-4.342666,7.528223
140127,12224,1.6297486,10.77729
140129,5178,-1.0235564,11.596704
140131,11213,1.1950529,8.187042
140133,8632,1.4465767,13.764786
140135,7648,0.98254365,10.5646715
140137,12764,0.47519383,8.869683
140140,7628,0.42956868,10.432895
140142,6908,-1.7301711,10.573662
140144,12495,2.6788654,8.101806
140146,11779,1.4111186,9.166861
140148,1408,-3.4705493,6.1107416
140150,3750,-3.5386193,10.304999
140152,9740,3.1882122,10.322354
140154,9111,-0.22603564,8.385843
140156,8687,2.3818846,14.28202
140158,12533,2.5380921,13.715981
140160,9066,0.3278502,11.169621
140162,3580,-4.09203,11.783902
140166,9833,3.8166678,10.670461
140168,7652,1.0655409,11.316002
140170,10783,-0.72631437,6.4393206
140172,13246,2.5009613,10.759288
140174,13385,1.1177304,7.0243626
140176,10898,-0.12847841,7.075226
140178,6473,-4.2720623,7.306962
140182,2009,-2.0465233,9.08851
140184,9745,3.2894733,10.054477
140186,13385,2.5242584,12.236617
140188,10842,0.46245313,7.592121
140190,13236,-3.1510293,8.191061
140194,9032,0.44248512,12.300455
140196,13385,2.525519,7.573368
140198,10123,3.9857183,9.297741
140202,3358,-4.0666046,10.367133
140204,7650,0.84974927,10.938082
140206,11223,1.5083503,8.344499
140208,11507,1.5188923,7.492167
140210,13008,-0.54163206,7.775118
140212,5853,-1.8590535,10.977481
140214,11683,1.8196908,7.1363373
140216,4735,-1.0178965,11.072705
140218,4185,-2.0963602,12.423561
140220,12738,-2.9981048,8.508176
140222,13385,-0.998415,6.008093
140224,1408,-3.7327871,5.8437495
140226,3417,-4.5850196,10.841227
140228,11952,1.693059,8.5826235
140233,8632,1.7385242,13.813616
140235,3580,-3.9964917,11.740969
140237,9884,3.090025,9.656006
140239,11956,-1.66853,3.5854852
140241,1868,-2.4351,8.155108
140243,6017,-2.0328171,10.156841
140245,4684,-0.27942553,11.883428
140247,8635,2.218015,14.092535
140249,5263,-1.6628919,11.339142
140253,10711,0.3415826,6.874347
140255,8760,1.6888659,13.126293
140257,1793,-1.881387,8.32445
140261,3326,-3.7901955,10.089449
140263,7648,1.0900302,10.684755
140265,13385,-4.4875417,11.494074
140267,13385,3.1682131,11.060473
140269,13345,-0.6695361,14.883169
140271,11627,2.5632446,6.132998
140273,5298,-1.8554798,11.575533
140275,12164,3.6722877,7.786933
140279,4693,-0.5637716,11.324293
140281,285,-0.13796349,14.926889
140283,11183,0.84223235,7.801751
140287,1221,-2.9664583,5.516733
140289,4430,-1.1544604,11.95841
140291,12840,2.7303443,6.2473936
140293,5134,-2.5762665,12.364599
140295,11252,1.9542698,7.7575808
140297,9409,2.7000148,11.579232
140299,3417,-4.705514,10.899374
140301,9111,-1.6229943,7.1102586
140303,10453,0.3302155,5.6328177
140307,7652,0.9677502,11.372484
140309,12088,3.6531863,7.5061493
140311,7048,-1.926218,10.330826
140313,5360,-0.09830629,12.68362
140315,5940,-2.3856847,10.306442
140317,6069,-2.1595867,10.254819
140319,9409,3.0213833,11.809235
140321,6473,-4.095495,7.2820516
140323,4478,-0.8288928,11.805208
140325,4022,-2.4505446,11.590233
140327,5043,-1.5700132,13.011553
140329,13385,2.0510488,7.309395
140331,6838,-0.2639577,10.131809
140333,12429,0.017303243,8.45114
140335,927,-0.35946682,14.461054
140339,7077,-0.78658175,11.932323
140341,757,-1.737305,15.074301
140343,9674,2.9780376,10.225208
140345,1793,-2.2215743,7.647858
140347,13385,-0.08798953,13.681355
140349,12243,-2.969772,4.280094
140351,9648,2.7187767,10.314883
140353,679,-2.0149014,15.462613
140355,966,-5.8257904,9.1663685
140357,8772,1.8412354,13.180967
140361,10353,0.9968973,5.1235733
140363,3039,-3.656737,9.199295
140365,1668,-3.8871965,6.4780145
140367,5920,-2.4377108,10.483769
140369,5516,-2.513679,11.281142
140371,4186,-1.9233007,12.858053
140373,4729,-0.75315773,11.267585
140375,10396,1.2777078,5.0249276
140377,13205,-1.386279,6.2876005
140379,12207,1.5453445,10.658245
140381,679,-2.1072586,15.532654
140383,5615,-0.12360184,13.040422
140385,13343,2.4006784,7.9334373
140387,5677,-2.5130582,10.905875
140389,4556,-0.5506169,11.600396
140391,5487,-2.7648072,11.392259
140393,8150,0.7719271,12.057862
140395,1322,-2.8586402,6.865306
140397,10617,0.5197688,6.192418
140399,3580,-4.012294,11.743754
1404,5205,-2.1207416,12.849998
140401,9419,2.7717636,11.674424
140403,4757,-1.009024,10.7005
140405,1377,-2.7174463,6.767907
140407,10345,1.2489138,5.684406
140411,13385,-3.2287383,8.6461
140413,1221,-3.1967032,5.256289
140415,10473,1.1660593,5.863838
140417,816,-2.40581,14.906085
140419,10121,3.8298447,9.207892
140421,7482,-2.4235792,6.9643197
140423,11568,1.5713593,8.673879
140425,9932,3.3942747,9.802701
140427,7157,-4.103359,7.117056
140429,3017,-3.4700124,9.432859
140431,2145,-1.1049981,8.109153
140433,1087,-2.2586262,5.612957
140435,2443,-1.5096984,9.318029
140437,1486,-1.7943695,6.737814
140439,7652,1.4085101,11.661857
140441,11948,0.31939116,6.5973296
140443,10782,-0.7401149,6.38454
140445,10380,0.93631184,5.369156
140447,11451,1.0458903,7.8946004
140449,12089,3.8215206,7.501997
140451,13241,2.073256,12.018735
140453,828,-1.5889156,15.103766
140455,5840,-1.8493929,10.923217
140457,10524,0.89469117,5.793253
140459,2952,-3.2088099,9.441261
140461,786,-2.1405773,15.1981325
140463,3942,-2.979965,11.9684105
140465,4919,-0.2359191,11.62976
140467,10123,4.1876783,9.356119
140469,3825,-3.0541778,11.558708
140471,4916,-0.25074196,11.620467
140473,11539,1.6715227,7.280567
140475,13349,-0.04935606,5.694121
140477,7471,-2.6450593,6.906387
140479,1763,-2.26042,7.3856497
140481,9013,0.61801803,12.102424
140483,713,-1.0343274,15.196476
140485,4230,-1.5194095,12.679027
140487,10123,4.1010156,9.2764225
140489,9303,-2.5750878,6.5920696
140491,6021,-2.029693,10.05571
140493,1802,-2.1060922,9.0092
140495,1951,-2.423334,9.321398
140497,3398,-4.005509,10.0763235
140499,1793,-2.199518,7.589946
1405,11627,2.2969139,6.781185
140501,2150,-0.56866586,8.863927
140503,10865,0.62532556,7.1428022
140505,13219,-0.23253438,14.37846
140507,679,-1.4511375,15.324271
140509,13018,1.1903124,7.9345756
140511,199,-0.35051635,15.580963
140513,12551,-2.626375,8.3288555
140515,4872,-1.2647729,11.579013
140517,11627,2.5118139,6.179848
140519,2429,-1.6564538,9.084689
140521,175,0.64084375,4.93976
140523,2150,-0.66429293,8.682201
140525,5609,-0.19784848,13.02114
140527,2150,-0.47661728,8.218469
140529,8796,1.7310638,12.883503
140531,1,0.52031523,4.3482847
140533,10590,0.617274,6.0529284
140535,4745,-1.0622317,10.617959
140537,7652,1.5020223,11.76573
140539,4018,-3.030441,11.771439
140541,7760,0.7325293,10.566021
140543,9456,2.438036,11.17119
140545,8687,2.829269,14.427453
140547,13071,2.831839,13.917756
140549,9178,0.1609277,10.252534
140551,9092,1.6206039,12.772784
140553,8,0.6858031,3.6880038
140555,9004,1.4580215,11.454684
140557,11627,2.317179,6.831648
140559,2099,-2.0065076,8.7587595
140561,10123,3.9836476,9.315724
140563,7413,-4.1109834,7.875796
140565,942,-5.651745,9.0286045
140567,2276,-1.1256157,7.954558
140569,10757,0.4349727,7.396689
140571,1793,-2.2831743,8.005677
140573,7680,1.6846431,12.166828
140575,8852,0.88722193,13.363188
140577,731,-2.5116248,15.651941
140579,11218,1.3088217,8.155891
140581,9201,-2.7045195,7.089794
140583,1793,-1.9139031,8.301313
140585,2171,-0.9957697,9.054207
140587,1668,-3.9925215,6.3443
140589,5917,-2.4093914,10.644168
140591,8632,1.788647,13.775011
140593,1303,-2.8657982,6.465978
140597,12511,-3.7625422,8.238176
1406,942,-5.8907313,8.992165
140605,7652,1.1361046,11.428908
140607,3467,-5.030292,10.452274
140615,11956,-1.5111843,3.4005692
140617,3198,-2.0296333,7.082604
140619,305,-0.16947909,14.678695
140621,674,-1.0893227,15.4639845
140623,5535,-2.327201,11.187983
140627,11921,2.030556,10.340294
140629,10124,3.8879368,9.53142
140631,495,0.5001434,14.501889
140633,13369,1.6961118,9.834769
140635,3580,-3.7674758,11.659908
140637,10166,3.810231,9.327325
140639,9740,3.5622802,10.530858
140641,4687,-0.45147273,11.448804
140645,10851,-0.7674813,5.9242826
140647,10978,0.6605592,7.401732
140649,10678,0.7298666,6.3966174
140651,10636,0.20182578,5.7883816
140653,1723,-3.7435145,7.053727
140655,857,-1.2781795,15.095791
140657,11908,1.7006428,8.958795
140659,3457,-4.7533,10.436074
140661,282,-0.23737116,15.028307
140663,6427,-3.6997912,7.542847
140665,9409,2.7580395,11.458971
140667,1157,-2.4805746,6.1390867
140669,7033,-1.2037792,12.728285
140671,4653,-0.24798885,12.926494
140679,11593,2.0476382,6.917751
140681,6828,-0.3852174,10.103205
140683,9373,-0.42494744,9.65748
140685,2150,-0.48485652,8.84701
140687,4464,-1.2939322,11.657097
140689,8632,1.7057241,13.9146
140693,11658,2.2783985,6.990236
140695,11385,1.0153598,8.341807
140697,8632,1.6567905,13.802292
140699,12496,1.1796329,7.882095
1407,8009,0.6943704,10.132571
140701,11206,0.8711296,7.726647
140703,7650,0.7889912,10.953041
140705,303,0.0025107518,14.958446
140707,7463,-4.5844836,10.107661
140709,447,0.9158274,14.831329
140711,4252,-1.737004,12.166446
140713,407,-0.4832668,14.8359375
140715,1698,-3.6710749,6.5303073
140717,8944,0.7565927,13.094036
140719,46,0.839359,3.6192272
140721,2646,-1.2803997,10.054238
140723,11103,-0.2022896,7.3964663
140725,9821,3.3804872,10.064542
140729,4228,-1.6003124,12.775343
140731,12101,3.7656176,7.7583256
140733,955,-5.5433307,9.040425
140737,11064,-0.13851258,6.7655315
140739,9045,-0.16151235,11.122072
140741,10479,1.0977272,5.9749775
140743,10345,1.0451231,5.5849285
140745,6137,-2.054421,9.895528
140747,13385,2.8914788,6.671777
140749,496,0.43414932,14.451873
140751,751,-1.8667632,15.190036
140753,918,-0.41246116,14.63863
140755,1486,-1.919822,6.6867514
140757,7648,0.72660536,10.638112
140759,13385,3.4325871,8.296894
140761,13385,-0.017579768,7.395308
140763,1408,-3.3708024,6.0880456
140765,7931,1.0132176,11.639113
140767,2150,-0.56794536,8.692066
140769,1548,-1.7298698,6.852233
140771,3457,-4.7352104,10.405667
140773,3580,-4.182111,11.541672
140775,8687,3.0620663,14.491556
140777,4875,-0.8639885,12.363808
140779,13385,2.4838867,9.130188
140783,6695,-3.9638104,9.922385
140785,7529,-4.8024063,10.930248
140787,10269,3.3699427,9.263816
140789,4268,-1.3024474,11.913348
140791,11222,1.5305732,8.278593
140793,7331,-2.8698003,8.085531
140795,10308,2.7321308,7.474719
140797,2995,-3.3761714,9.567115
140799,7244,-3.5514016,10.059017
1408,9177,-3.1026926,10.892216
140801,4968,-0.50168866,10.966337
140803,4735,-1.2836359,10.6303
140805,9371,-0.19366646,10.010962
140807,11347,1.342604,7.8370214
140809,13385,3.0297523,6.4389696
140811,3904,-3.3846426,10.318098
140814,7760,0.69952893,10.571306
140816,12644,3.7405007,7.243284
140818,7649,1.0200994,10.77865
140820,11139,0.7027987,7.630981
140822,9400,-0.32519883,7.8841777
140824,7649,1.0811819,10.747585
140826,1001,-2.9820826,3.4110956
140828,12743,2.1573558,8.69874
140830,440,0.7957031,15.109619
140832,11779,1.4305644,9.097187
140834,7652,1.2475935,11.778042
140836,10824,-0.8974339,6.37298
140838,9130,0.42939022,11.306656
140840,7578,-0.09035663,10.680587
140842,6213,-2.65595,7.5742564
140844,8283,1.0974838,12.379601
140846,47,0.7819368,4.019362
140848,4620,-0.28431252,12.692609
140850,9980,2.577363,8.668309
140852,9740,3.3281386,10.359203
140854,11882,1.9936974,9.971398
140856,7648,0.6788843,10.451061
140858,1757,-2.174289,7.2504134
140860,2366,-1.1257334,9.3801775
140862,12207,1.557485,10.699371
140864,1001,-3.1780288,3.316565
140866,1408,-3.6311538,5.9470973
140868,13385,2.2577004,6.2389884
140870,8313,0.17486833,10.503886
140872,12101,3.7807384,7.7807956
140874,13385,-0.20457134,5.7105055
140876,12744,0.20152603,4.350819
140878,199,-0.3431525,15.661212
140880,6423,-3.6946466,7.578552
140882,5798,-2.1822152,11.010782
140884,13157,1.9006191,7.9857864
140886,4735,-1.1326464,10.709148
140888,7680,1.653824,12.044783
140890,9799,3.357622,10.592382
140894,13374,3.1523395,9.600293
140896,3958,-2.9487796,12.58441
1409,7406,-4.2098446,7.895037
140902,10783,-0.7319466,6.470787
140904,1557,-1.6028788,6.8973556
140908,3169,-3.0400338,9.881166
140910,6706,-1.7139581,7.8417597
140912,2171,-0.98649657,9.009474
140914,11252,1.8508072,7.850073
140916,6473,-4.335838,7.2795424
140918,11627,2.4475543,6.4673977
140920,1428,-3.3788755,6.2918267
140922,2579,-1.3278803,9.593628
140924,10712,0.08150514,6.514928
140926,9087,-0.08377062,10.467697
140928,13385,-0.4014546,14.09802
140930,2190,-0.2729682,9.105235
140932,2245,-0.891582,9.367731
140934,5043,-1.565685,13.053931
140936,4800,-0.78904164,10.944753
140938,5935,-2.4394355,10.186766
140940,199,-0.10145519,15.794648
140942,973,-5.8437862,8.886008
140944,11780,1.5260736,9.041959
140946,11829,1.4115278,9.437347
140948,1157,-2.5849466,6.173634
140954,12848,-0.7791372,6.7210855
140956,13222,3.0157335,7.1835756
140958,7099,-1.2563989,7.4680715
140960,2150,-0.54886997,8.679837
140962,4507,-0.41234365,12.177209
140964,5943,-2.2859669,10.039138
140968,1001,-2.8351686,3.7290852
140972,2366,-1.1091126,9.25971
140974,12089,3.8747838,7.5056314
140976,4000,-2.2690265,11.585029
140978,3416,-4.2376347,10.691358
140982,1620,-3.398933,6.7535553
140984,10309,2.7500963,7.4602695
140986,4491,-0.68070626,12.228823
140988,9790,3.2001958,9.929557
140990,9685,2.9606888,10.331556
140992,590,0.8050876,14.195466
140994,5206,-2.1339056,12.833227
140996,4694,-0.4570022,11.285901
141,5027,-0.7606198,12.665377
1410,2157,-0.8962743,7.8658166
141000,4943,-0.39259833,10.9857855
141002,1793,-1.7363613,8.007045
141004,11158,0.8590779,7.6418843
141006,3197,-2.066889,7.067718
141008,7652,0.96616876,11.284188
141010,10121,3.6480846,9.123873
141012,13385,-2.645498,4.0593796
141014,11627,2.4819784,6.4450235
141016,47,0.91555846,4.117985
141018,5738,-4.4739647,10.380919
141020,1793,-2.0655034,7.9317985
141022,8543,1.2835629,12.781656
141026,6228,-2.7861452,7.545477
141028,199,-0.25930685,15.329621
141030,11435,-1.0669376,6.611707
141032,1001,-2.841966,3.7415128
141034,1793,-2.2392402,8.477921
141036,2714,-1.4108003,8.829118
141038,6845,-3.480839,11.684007
141040,9912,3.001665,9.62257
141042,10328,2.6114244,9.054009
141044,4274,-1.2233721,12.037101
141046,13283,3.2976997,8.300608
141048,680,-1.4979181,15.099934
141050,11076,-0.96879774,6.225459
141052,185,0.7187999,5.1612515
141054,4599,-0.99171364,11.461776
141056,12900,0.19762823,6.044761
141058,2289,-1.2158118,8.952474
141060,6062,-1.8688644,10.160178
141062,10345,1.0815926,5.6938515
141064,4579,-0.62206763,11.468671
141066,3997,-2.7010128,11.706798
141068,10396,1.2720207,5.009411
141070,5544,-2.427561,11.426814
141072,7700,0.4841907,10.29245
141074,833,-2.335522,14.92572
141078,13385,2.8452866,8.062572
141084,9958,2.8886821,8.538772
141086,1408,-3.549398,5.9960923
141088,7213,-2.7322018,10.762699
141090,1001,-3.1622307,3.3259392
141092,8546,1.3610334,12.889074
141094,8687,2.318003,14.243594
141096,9409,2.9888904,11.607837
141098,8361,0.10859189,9.402195
1411,12518,0.97248065,9.68062
141100,3580,-4.1092463,11.792738
141102,10711,0.41266963,7.148226
141104,2289,-1.2744089,8.925039
141106,2539,-1.1724616,9.727671
141108,3963,-2.9680173,12.145891
141110,4552,-0.51104856,11.696278
141112,11839,1.706372,9.074614
141114,10775,-0.5174313,6.5524755
141116,13125,-2.0874255,3.5850704
141118,5945,-2.2868533,9.945345
141120,4693,-0.6103402,11.326404
141122,10345,1.3142375,5.569814
141124,11956,-1.6159315,3.8424351
141126,8632,1.8963938,13.939244
141129,8901,2.152447,13.454325
141131,10115,3.5899136,9.06004
141133,11627,2.4191167,6.552326
141135,5936,-2.4303753,10.032967
141137,12256,-2.847466,4.27277
141139,440,0.6362865,15.034281
141145,7464,-4.5464644,10.043255
141149,13130,-2.2819107,3.5152118
141152,1075,-2.1600544,5.8171396
141154,8369,0.02498273,9.420359
141156,1214,-2.7626839,5.71174
141158,6417,-3.594957,7.625987
141162,9381,-0.30536297,9.617128
141166,10646,0.5285667,5.2584515
141168,10951,-0.71451896,6.604768
141170,2936,-2.845792,9.538906
141172,5935,-2.4998586,10.228235
141175,5137,-1.2944247,13.23295
141177,10219,3.2713783,8.840505
141179,496,0.51456314,14.4112625
141181,6366,-3.5885777,7.891441
141185,11627,2.4322171,6.664828
141189,5639,-1.5728307,10.7381735
141191,1488,-2.0080967,6.8189197
141193,10893,-0.13426,6.935277
141195,2001,-1.8095691,7.6776514
141197,5451,-0.16361853,11.65042
141199,2029,-2.4734948,8.517277
1412,13385,-1.7056599,5.8991823
141201,12130,3.486278,8.009904
141203,2997,-3.4079342,9.6853
141205,3684,-3.804786,10.937289
141207,2674,-1.3100123,9.283644
141214,12027,3.2404602,6.1987443
141216,6473,-4.1260395,7.2830586
141219,12717,-0.87498033,6.836646
141226,4344,-1.2956713,12.34919
141242,9052,1.6277274,11.607261
141245,4417,-1.2262691,12.654864
141251,13125,-2.1876268,3.60027
141254,2215,-1.0491993,8.690531
141256,4242,-1.7866708,12.207055
141260,492,1.1155425,14.859189
141262,3457,-4.7389293,10.411963
141264,1312,-3.045572,6.45256
141267,13026,2.0327065,8.419193
141269,1793,-2.124702,8.045002
141271,1793,-2.2222755,8.726284
141273,9985,3.0488005,8.242903
141275,12829,3.5473843,7.3914638
141277,10023,2.9426913,8.151383
141279,7811,0.55470455,10.429479
141281,10922,-0.5764145,7.142466
141283,2263,-1.2978247,8.69622
141286,6876,-0.013527696,11.869608
141288,7652,1.2038255,11.610966
141290,1214,-2.730279,5.8695583
141292,5864,-2.1174433,10.813668
141294,2946,-3.0093186,9.458634
141299,12785,4.0640273,7.0661197
1413,2366,-1.1273652,9.3393955
141301,11779,1.7504642,9.314594
141303,8377,0.12765631,9.786574
141305,13385,-0.09598765,7.9871373
141307,906,0.17994775,14.208407
141309,85,0.27697128,4.297322
141311,4135,-2.3297417,11.980344
141313,12637,-3.3373978,9.847285
141315,10851,-0.74758106,5.888883
141317,4435,-1.1992475,11.891126
141319,954,-5.5070076,9.077704
141321,3580,-4.087729,11.625509
141323,748,-2.5822833,15.497036
141325,1234,-2.9127674,5.4547596
141327,7680,1.8201821,12.278166
141329,2150,-0.9412334,8.680673
141333,11653,2.378678,6.921164
141335,2784,-2.8311417,9.178535
141341,13385,-0.63767594,14.335664
141343,8643,1.1567997,13.522166
141345,1317,-3.1564136,6.6418257
141347,3457,-4.7608423,10.580012
141349,4254,-1.6362525,12.179796
141353,10711,0.5160794,7.0888176
141355,5083,-1.0800564,13.313194
141357,11038,-1.0787548,6.4400806
141359,679,-1.2597442,15.287732
141361,5626,-1.672578,10.5351
141363,13006,3.2580533,9.3809805
141365,660,-0.79115576,15.553653
141367,12180,3.0728006,7.5969744
141369,4186,-1.8412175,12.92886
141371,10153,4.0188856,9.542727
141373,2150,-0.8824435,8.436654
141375,5481,-2.5805373,11.541758
141377,7680,1.581403,12.181685
141379,11956,-1.773418,3.8813434
141381,679,-2.056329,15.368956
141383,9740,3.445942,10.237782
141385,5353,-2.0384445,11.605522
141387,9502,2.9089692,11.460727
141389,11956,-1.5828252,3.4945424
141391,11086,-0.003398657,7.2814155
141393,440,0.7856179,14.911902
141395,10734,0.049931064,6.92863
141397,679,-1.2917991,15.578293
1414,2187,-0.94734573,9.290666
141400,13385,2.8652213,7.5705028
141402,571,0.52299446,14.284074
141404,2621,-1.7697601,9.7759
141406,12564,3.3891246,7.4082313
141408,12089,3.8183427,7.5163193
141410,6473,-4.046325,7.37174
141412,4736,-1.1076593,10.9821
141414,9409,2.9712129,11.599108
141416,9210,-0.0314803,13.274752
141418,10121,3.6783059,9.22721
141420,664,-0.6947602,15.633829
141422,12948,0.43984836,10.989324
141424,3580,-3.8282728,11.65812
141426,7652,1.4930223,12.033596
141428,2525,-0.93768626,9.727704
141430,3584,-3.9077454,11.583738
141432,11627,2.5305011,6.4719286
141434,11735,1.2060062,8.57595
141436,8,0.6112427,3.952647
141438,3997,-2.3561661,11.679541
141440,8264,0.35113105,10.423212
141442,1317,-3.0789495,6.7662444
141444,271,0.121585794,15.737936
141446,10775,-0.6380395,6.3267813
141448,1317,-3.0241382,6.697953
141450,2150,-0.4153234,8.670946
141452,13354,-0.117530644,5.7544484
141454,3958,-3.008779,12.672878
141456,10770,0.5693626,7.366344
141458,10945,-0.3883909,5.978123
141460,2248,-0.884878,9.425225
141462,12983,1.8005891,8.83042
141464,12089,3.7920632,7.507287
141466,12522,1.0696396,9.722565
141468,4240,-1.9111558,12.28921
141472,7652,0.9676052,11.312896
141474,7849,2.373283,12.932459
141476,199,-0.43543214,15.677328
141478,4186,-1.7459666,12.804991
141480,9080,-0.5169557,9.850871
141483,12469,0.12940337,15.251802
141485,3522,-4.8055615,10.708063
141487,13144,2.035238,11.086197
141489,7652,1.1775622,11.22248
141491,8978,1.0761362,12.858973
141493,9985,3.1402838,8.495087
141495,11252,1.6545779,7.923838
141497,10746,0.2931233,7.2773623
1415,1548,-1.6816776,6.8485427
141501,4989,-0.16680992,11.976462
141505,3568,-4.082128,11.210127
141507,374,-0.6752984,15.433869
141509,7631,0.40185806,10.835616
141511,7134,-0.35403088,11.319178
141513,1164,-2.2251563,6.470935
141515,13385,-2.395306,3.7574415
141517,3484,-5.114111,10.602712
141520,940,-0.14999034,14.47317
141522,11108,0.24144086,6.531531
141524,11779,1.7251854,9.473026
141526,10425,0.62100637,5.614891
141528,2150,-0.39277843,8.624421
141530,2449,-1.462327,9.416547
141532,2186,-0.3628656,8.700556
141534,2397,-1.379228,9.095511
141536,7652,1.3288265,11.705849
141538,10123,3.977218,9.434044
141540,5494,-2.500985,11.50413
141542,5347,-0.76358795,12.08946
141544,7634,0.3576087,10.885811
141546,8,0.5193992,3.8618762
141550,873,0.5439747,13.987543
141552,12289,2.2559285,10.608077
141554,2144,-1.1564128,8.220448
141556,6502,-3.8317175,7.396743
141558,10893,-0.15549466,6.9464
141560,8624,1.5446246,13.506836
141564,3522,-4.822195,10.716515
141566,2276,-1.0545577,7.9907174
141568,6618,-3.4508722,8.99778
