filename,cluster,UMAP1,UMAP2
146122,16,-4.605043,10.32845
146124,19,-1.6123474,11.113577
146126,27,2.8241553,6.1134844
146128,2,2.9120872,6.903513
146130,33,-2.475274,11.619314
146132,23,-0.47357595,7.892731
146134,21,-1.5295925,9.799516
146136,29,-0.7938449,12.316199
146138,21,-1.0851289,9.559375
146140,2,3.0778599,7.1324205
146142,14,-1.602849,13.714911
146144,31,-0.8936721,7.1702957
146146,20,-3.0738652,10.203022
146148,9,-0.055452198,5.230337
146150,6,1.2770804,11.20857
146152,13,2.4573796,9.705678
146154,1,-1.251165,14.696172
146156,2,2.7846797,7.7103662
146158,0,-3.6644344,11.425262
146160,26,1.4207054,9.994323
146162,1,-1.0116978,14.9175
146164,19,-1.8283999,10.922263
146166,33,-2.4001098,12.385045
146168,28,1.8892003,6.632667
146170,31,-1.3612932,6.7578144
146172,11,2.750079,8.100476
146174,0,-3.2729397,10.908113
146176,23,-0.1542966,8.034464
146178,26,2.1418777,10.193217
146180,9,-0.042668566,5.8902755
146182,10,-2.3227365,10.944088
146184,10,-2.7198267,10.494617
146186,3,0.0014414389,9.592746
146188,27,2.864171,6.143667
146190,12,-5.6048965,7.574262
146192,35,-1.1379836,8.987981
146194,16,-3.975443,10.632473
146196,25,-1.3566769,4.4577518
146198,9,-0.00840674,5.436882
1462,14,-1.6410662,12.382629
146200,31,-0.8161831,6.7578883
146202,3,-0.9013602,9.306574
146204,33,-2.259454,12.078299
146206,26,1.3985274,9.691658
146208,25,-1.8612772,4.6287284
146210,12,-5.048193,7.542045
146212,38,-1.8575774,7.955368
146214,24,2.437891,12.829195
146216,28,1.1391188,7.3945017
146218,21,-1.4415497,9.262745
146220,33,-2.8404315,11.542742
146222,11,3.2646809,8.208383
146224,1,-1.1998498,14.210373
146226,7,1.7500278,4.6966968
146228,14,-1.7763705,13.217632
146230,28,1.331495,7.3620424
146232,9,0.03166202,6.0525365
146234,25,-1.2360419,4.698361
146236,38,-2.3759053,8.2285
146238,10,-3.0655448,10.949742
146240,21,-1.2982907,10.006015
146242,4,-3.7557945,7.0313497
146244,21,-1.840262,9.92235
146246,13,2.7355506,9.65425
146248,2,2.5268922,7.292927
146250,21,-1.3674073,10.173602
146252,9,-0.07989382,6.139383
146254,19,-1.615088,10.669722
146256,23,-0.26969817,7.2033195
146258,11,2.6282942,9.124022
146260,22,-3.0838711,7.038331
146262,19,-1.5269214,12.033785
146264,8,2.2617617,11.246638
146266,35,-0.97316307,8.7087345
146268,26,1.3694586,9.9279785
146270,26,2.0948155,10.453314
146272,25,-1.5180492,5.2410836
146275,39,-3.4564095,5.579354
146277,14,-2.2145529,12.614863
146279,27,3.4538016,5.9387016
146283,20,-2.866655,9.774361
146285,12,-5.327908,7.2122946
146289,8,1.8807086,11.0941725
146291,13,2.8576345,10.304043
146295,23,-0.5105338,7.134109
146297,35,-1.4792256,8.753303
146299,2,2.6868517,7.2426243
1463,35,-0.8903235,8.224403
146301,39,-3.2543597,6.144194
146303,9,0.050916668,5.141393
146305,25,-1.0644171,4.8025603
146307,8,1.7685981,11.144852
146309,19,-1.1031218,11.243599
146311,4,-3.6987498,7.0857186
146313,12,-5.011343,7.5940475
146317,19,-0.64407563,11.539829
146323,3,-0.48673382,9.35474
146325,6,0.72767794,11.655596
146327,29,-0.22585148,12.33579
146331,35,-1.34967,8.203084
146333,16,-5.187059,10.658987
146337,23,0.30539155,7.823881
146339,9,-0.17340074,5.4597797
146342,9,0.06880263,5.1278524
146344,9,-0.28959087,5.27876
146348,13,3.44097,8.838198
146350,36,-0.20285727,10.904775
146352,6,0.49383515,11.658481
146354,5,1.0712597,7.844647
146356,15,-2.5157409,9.376621
146358,29,-0.19238818,12.392425
146360,4,-3.3157713,7.2187366
146362,10,-1.8840047,10.570673
146364,15,-2.063378,9.316899
146366,11,3.502229,8.18687
146368,11,2.8685257,8.952913
146370,37,-3.0902765,7.519588
146372,38,-1.1906735,7.8636575
146374,20,-3.4434822,9.629766
146376,31,-0.16053213,6.7272186
146378,12,-5.4446216,7.73022
146380,14,-2.3503296,12.6697035
146382,31,-0.76129985,6.438492
146384,9,-0.30354095,5.8148017
146386,10,-2.747523,10.542405
146388,10,-2.542829,10.045677
146390,11,2.6535914,8.311821
146392,36,-0.022676269,10.387519
146394,27,2.6206338,6.1319027
146396,19,-1.1528738,11.044875
146398,4,-3.3786016,7.3345165
1464,18,0.9858371,14.845667
146400,7,1.9715871,4.240071
146402,29,-0.7979525,12.353528
146404,20,-2.8907473,9.470029
146406,10,-2.5280166,10.957593
146408,10,-2.3353639,10.317727
146410,21,-1.9658782,10.021696
146412,21,-2.072657,10.063056
146414,14,-1.9072793,12.207119
146417,0,-4.3264513,11.691045
146419,0,-4.0128255,11.149871
146421,6,0.3952846,11.544624
146423,8,2.9134927,11.937452
146427,31,-0.91840905,6.5340886
146429,8,2.5865743,10.365203
146431,7,1.9795468,3.9864967
146433,12,-5.3647637,7.2753654
146435,6,0.58346653,12.114482
146437,2,3.1606474,7.140445
146439,20,-3.9385126,10.083145
146441,38,-2.2603319,7.923165
146443,23,-0.26892427,7.249585
146449,24,2.601323,12.366468
146452,31,-0.5030827,6.217
146457,21,-1.6127825,9.744081
146459,10,-2.4004102,11.039452
146461,15,-2.0143075,8.489118
146463,36,0.2060103,10.927902
146466,19,-1.8049366,10.926782
146468,10,-2.1638303,10.08478
146470,21,-0.9289051,10.156568
146472,3,-0.8130816,9.245146
146475,18,1.2203918,15.066876
146477,29,-0.87972456,13.03212
146479,16,-4.83722,10.771504
146481,15,-2.4345984,9.483151
146485,36,0.47060177,10.697283
146487,38,-2.4727032,7.712106
146489,20,-3.7328882,10.104583
146491,21,-1.5598754,10.383039
146493,21,-1.3964121,9.399873
146495,16,-4.0644827,10.137299
146497,11,2.5141478,8.408876
1465,19,-0.75386196,11.355714
146501,11,3.0371587,8.743766
146503,38,-1.9375267,7.849103
146509,19,-1.8816812,11.418516
146511,37,-3.328793,7.5637207
146515,31,-1.1118188,6.467371
146517,1,-1.0826961,14.973892
146520,26,1.3275608,9.513019
146523,27,2.561502,5.670862
146526,9,-0.045129143,5.3318934
146530,29,-1.2637017,12.643086
146532,21,-1.08917,9.787669
146536,21,-1.6703967,9.969472
146538,24,2.4501364,13.742386
146540,6,0.62187403,11.400451
146544,4,-3.7815232,7.380477
146546,0,-3.9639509,10.748974
146548,37,-3.501942,7.906222
146550,11,3.3211074,8.2632675
146552,6,0.43860492,12.124318
146554,29,-0.99285793,12.452901
146556,4,-3.5668728,6.9413614
146558,1,-1.2102978,13.891746
146560,6,0.8560538,12.2831545
146562,35,-1.5529162,8.6016655
146564,35,-0.9518742,8.693131
146566,15,-2.1943133,8.772164
146568,14,-1.135846,13.442148
146570,24,1.7785729,13.20917
146574,28,1.3155543,6.496431
146576,9,-0.25847617,5.4065495
146578,29,-0.17667721,12.170424
146580,19,-1.1191163,11.673679
146582,37,-3.2623863,8.539407
146584,14,-1.6649581,13.3381195
146586,9,0.13045338,5.363804
146588,20,-3.683521,9.413068
146590,19,-1.3582069,10.884782
146592,22,-2.529498,7.354405
146595,37,-2.632884,7.6323934
1466,14,-1.9168578,12.4753685
146600,6,0.25983536,12.5073595
146604,22,-2.821174,7.2623653
146606,32,-0.0836653,14.148331
146608,11,2.6967192,8.880781
146610,5,1.427606,8.56368
146612,13,3.2138383,10.159897
146614,39,-2.8051915,5.240954
146616,7,2.0699673,4.1814346
146620,31,-1.0893195,6.452386
146624,39,-2.3030026,6.149089
146630,24,2.6192014,13.011746
146632,24,2.490018,12.817623
146634,12,-5.1136484,7.306006
146636,31,-1.3044237,6.428345
146638,32,-0.018754713,13.646511
146640,16,-5.286742,10.527445
146642,22,-2.5660772,6.356639
146644,1,-1.2410088,14.569013
146648,26,1.2928457,11.1454735
146650,4,-3.9909325,7.375389
146652,19,-1.9424103,11.890607
146654,21,-1.5951277,9.556029
146656,18,0.35490552,14.132421
146658,21,-1.3137542,9.454028
146660,28,0.8476771,7.038213
146662,8,2.2479224,10.852681
146664,28,1.5285212,6.831015
146666,38,-2.337057,7.4436398
146668,39,-3.4227843,5.8696404
146670,38,-1.4186058,7.6711206
146672,0,-3.9139178,10.868067
146674,9,-0.23907363,4.961314
146676,30,0.037493333,12.67666
146678,30,0.7439112,12.8087635
146680,8,2.850508,11.61299
146682,26,0.9271768,9.7178955
146684,6,1.4044713,12.129705
146686,30,0.9645691,12.687234
146688,22,-2.4329607,6.703132
146690,31,-1.1029493,6.5166326
146692,23,0.16328588,7.6101437
146694,33,-2.7229602,12.775341
146696,25,-1.0753335,4.472659
146698,24,2.473105,13.141078
1467,9,0.07197702,5.502297
146700,5,1.2558911,8.824188
146702,39,-3.0891922,6.402941
146704,7,2.348026,4.9170885
146706,38,-2.0339267,7.8856125
146708,16,-4.731654,10.430019
146710,35,-1.0033089,8.9284115
146712,29,-1.3303956,12.4244795
146714,19,-1.0174159,11.554315
146716,22,-2.4069932,6.3094707
146718,4,-3.2509027,7.134681
146720,23,0.17015952,6.651331
146722,31,-1.0852888,6.437323
146724,36,0.2774817,10.648642
146726,15,-1.6904638,8.897675
146728,7,1.1789501,4.889913
146730,33,-2.4799054,12.275614
146732,27,3.1537464,6.122981
146734,13,3.000299,9.744238
146736,19,-1.4695739,11.729921
146740,20,-3.1029053,9.7916155
146742,37,-3.5808573,7.888516
146748,38,-2.1001663,8.340521
146750,20,-3.6548502,9.525796
146752,15,-2.6253345,9.392298
146754,10,-2.5333433,10.445872
146760,23,0.15651412,8.096601
146762,1,-1.255662,14.562504
146764,8,2.6598475,10.582815
146766,21,-2.1483274,9.994138
146768,20,-3.4655442,9.674593
146770,15,-2.0396874,8.666566
146772,36,0.33707136,10.108665
146774,35,-1.2191715,8.703555
146776,15,-2.2176003,8.471056
146780,4,-3.4734857,7.236753
146786,22,-2.1799796,6.771093
146788,11,2.9141924,7.988748
146796,19,-1.6109765,11.155625
1468,7,1.0259335,5.3358874
146800,0,-3.652181,11.176121
146802,15,-2.825341,8.798786
146804,13,3.007436,10.242087
146806,1,-1.1844366,14.835891
146810,19,-1.9936472,11.722687
146812,30,0.8860012,12.699293
146816,15,-2.6086845,9.163964
146820,13,3.2832775,9.720036
146830,4,-4.377356,6.8009467
146832,28,1.5817828,7.045669
146836,30,0.8524367,13.4581
146838,11,2.4588695,9.133403
146840,21,-1.7132813,9.869322
146842,16,-4.221356,10.156278
146848,15,-2.360814,8.791119
146850,4,-3.7033858,6.778591
146852,25,-1.5278195,4.2820735
146854,21,-1.5792834,9.774315
146856,2,2.6946146,6.8110003
146858,4,-3.850288,6.587657
146860,23,0.16315404,7.7583585
146862,38,-1.0765685,7.6201825
146864,35,-1.3048106,9.198861
146866,31,-0.8965783,6.6070304
146868,20,-3.41768,9.5867815
146870,8,2.7679102,12.076008
146872,22,-2.7169998,6.742475
146874,6,0.2900828,11.366269
146876,36,0.20554906,10.803521
146878,31,-0.9648469,6.276403
146880,27,2.7496183,6.109733
146882,19,-1.1939633,11.848742
146884,3,-0.6348092,9.998738
146886,15,-2.7707934,9.378663
146888,25,-1.5513614,3.9740732
146890,11,2.9919322,8.689051
146892,13,3.2075288,9.631349
146894,29,-0.8495174,12.326534
146896,22,-2.400545,7.282746
146898,26,1.3704834,9.562725
146900,24,2.5888767,12.646213
146902,24,1.8169616,12.198116
146904,32,-0.11201086,13.597216
146906,16,-4.027029,10.429324
146908,29,-0.7265739,13.142731
146910,22,-2.8281722,6.69475
146912,26,1.3359536,10.272029
146914,38,-2.056247,7.6251345
146916,33,-1.9882394,12.149879
146918,9,-0.40561306,5.4457994
146920,26,1.7059941,10.114281
146922,38,-1.8270894,7.8347545
146924,21,-1.224384,9.877561
146926,23,0.0695372,7.1507006
146928,35,-1.2317191,8.353504
146930,21,-0.99449724,10.061952
146932,21,-1.4939084,10.248344
146934,14,-1.8000686,12.91311
146936,29,-1.2195289,12.394218
146938,23,-0.08783931,6.96989
146940,22,-2.0894167,7.1931186
146942,15,-2.71248,9.409587
146944,39,-3.131761,6.502765
146946,5,0.85704315,8.285463
146948,4,-4.02748,7.497206
146950,15,-2.7282493,8.602244
146952,15,-2.3262656,9.172768
146954,39,-3.4461958,5.91239
146958,24,2.5389526,13.2977705
146960,12,-5.5522156,7.971085
146966,10,-3.0397766,10.216879
146968,13,3.3093553,9.519477
146970,37,-3.1228962,7.4556932
146972,5,1.7993588,8.228926
146974,15,-2.3548453,8.851355
146976,38,-1.2771698,7.5417404
146978,23,-0.03212484,7.5069404
146980,20,-3.6683276,9.470716
146982,4,-4.0926123,7.4442472
146984,12,-5.415824,7.8642755
146986,37,-3.0173464,7.944343
146988,4,-3.781291,7.53222
146990,37,-3.9068081,7.6599092
146992,20,-3.4406195,9.062662
146996,30,0.51712614,12.635346
146998,27,2.9593487,5.1038218
147,13,2.7260115,9.65182
1470,11,3.4938326,8.404927
147000,13,3.2712502,9.570447
147002,18,0.9427836,14.782549
147004,33,-2.0953193,11.759103
147006,21,-1.7449377,10.396834
147008,2,3.0612433,7.7151384
147010,13,3.4961398,9.893188
147012,23,0.35276043,7.7970915
147014,3,0.3770076,9.736221
147016,39,-3.208819,5.4564853
147018,7,2.4562318,4.846343
147022,31,-1.0034246,6.2132273
147024,3,-0.62211543,9.368557
147026,33,-2.5062315,11.709832
147028,3,-0.9269673,9.360818
147030,24,2.4056416,13.080701
147033,18,1.0862323,14.258728
147035,3,-0.40628234,9.633939
147037,9,-0.7607711,5.5358243
147039,23,0.16445528,6.692102
147041,14,-2.2723427,12.545253
147043,11,2.4769452,9.081312
147045,33,-2.7047417,11.849173
147047,33,-2.9064715,11.778643
147049,8,2.5784237,11.936032
147051,14,-1.8246788,12.487096
147053,2,3.2054996,7.250257
147055,15,-2.1741562,8.557141
147057,5,1.2210938,8.79822
147060,25,-1.2063206,4.8833094
147062,2,2.845067,7.145741
147064,35,-0.58118975,8.793115
147066,20,-3.850373,9.61517
147068,21,-1.0815334,9.897591
147070,13,3.3653035,9.795202
147074,37,-3.7001624,8.230339
147076,8,2.036285,11.61671
147078,28,1.4124897,6.950554
147082,23,-0.14112915,7.973171
147084,11,2.5711153,8.421803
147086,1,-1.6091055,14.0595045
147088,19,-1.4779792,11.64742
147090,0,-3.437297,10.795938
147092,16,-4.8003297,10.267015
147094,6,0.5070826,11.8967285
147096,23,0.084198125,7.355883
147098,16,-3.9638941,10.407278
1471,5,1.3074338,8.770411
147100,6,0.60764515,11.47631
147102,16,-4.9728885,10.39834
147104,3,-0.7350596,9.410754
147106,38,-1.5655899,7.954683
147108,24,2.6386693,12.579874
147110,16,-4.173711,10.239421
147112,32,0.4119464,13.615947
147114,30,0.45197573,13.484402
147116,2,3.096804,7.384309
147118,32,-0.71501845,13.4248705
147126,6,0.4618899,11.761283
147128,5,1.3144761,8.122533
147130,36,-0.59334373,10.991955
147132,36,-0.2946496,10.987591
147134,39,-3.2164125,5.898344
147136,23,-0.06239255,7.7219076
147138,7,2.1328611,4.2875223
147140,19,-1.6685632,11.029209
147142,33,-2.9003468,11.821627
147144,10,-2.702314,10.955104
147146,4,-3.3241434,6.758251
147152,29,-0.8743963,11.71336
147156,5,1.7765764,7.8546805
147158,24,2.821784,12.527507
147164,8,2.398452,10.692785
147166,38,-2.1124754,8.043596
147168,8,2.723329,10.34428
147170,39,-3.0199776,5.8535156
147172,20,-3.7821536,9.972829
147176,1,-1.3042271,14.085696
147178,36,-0.2991693,11.600774
147180,38,-2.2679706,8.3535385
147182,5,1.8508943,9.193749
147184,6,0.48895586,11.550005
147186,16,-4.2731013,10.305565
147188,5,0.933043,8.362378
147190,14,-1.7904903,13.323731
147192,38,-1.805752,8.221123
147194,5,1.1777655,8.6334
147196,4,-3.7104046,6.3442197
147198,7,2.0844195,4.1501327
1472,24,2.7745576,13.294328
147200,38,-2.2226815,7.648492
147202,27,2.9641912,5.1555343
147204,33,-2.9097087,12.157256
147206,24,2.8369205,13.049193
147208,19,-1.7608684,11.14959
147210,13,2.5612202,9.746634
147212,1,-1.2380064,14.170597
147214,19,-1.3429126,11.665038
147216,35,-0.70069,9.102198
147218,35,-1.3976034,8.695256
147220,11,2.7270496,8.07744
147222,0,-3.3399227,10.851242
147224,30,0.6053281,13.112909
147226,12,-5.5701723,7.5309167
147228,24,2.3972125,12.758193
147230,33,-2.6632075,11.954253
147232,2,3.3126466,7.0832376
147234,12,-5.647218,7.925911
147236,24,2.019696,12.600863
147238,19,-1.1281221,10.709536
147240,5,1.544593,8.368654
147242,39,-2.353183,6.1263127
147244,5,1.6115915,8.318968
147246,5,0.69949865,9.555213
147248,23,0.14217936,6.8894234
147250,36,-0.055545423,10.231813
147252,23,0.4867532,7.7803044
147254,5,1.6191632,8.534252
147256,3,0.31674042,9.988561
147258,20,-3.5569322,9.690252
147260,34,-4.859162,7.7995806
147262,35,-1.3909224,9.0697
147264,37,-3.894157,7.6387963
147266,15,-2.3627107,9.466927
147268,24,2.2742934,12.616425
147270,20,-2.7686226,9.807711
147272,3,-0.8435605,9.468433
147274,35,-0.7945695,8.88092
147276,25,-1.3592914,4.4824405
147278,37,-3.1975565,7.949311
147280,2,3.271603,7.1596766
147282,31,-1.070761,6.456929
147284,31,-0.5243615,7.008063
147288,11,2.6471,8.955865
147292,21,-1.1052272,10.048764
147294,11,3.0932438,8.278527
147296,24,2.6253457,12.738496
147298,5,1.190499,8.665121
1473,22,-3.0683525,6.8938575
147300,13,3.3854647,9.761252
147302,6,0.35025778,12.300254
147304,5,1.6620439,8.131555
147306,1,-1.1784782,14.8246765
147308,10,-2.3592994,10.850767
147310,13,3.4652395,9.095716
147312,32,0.22487228,13.692171
147314,37,-3.3286204,7.462525
147316,28,1.0916332,7.456645
147318,5,1.3181953,8.3427725
147320,39,-3.350575,5.947153
147322,8,1.9146746,11.889763
147324,8,2.6960618,10.7548275
147326,24,2.6549425,12.342207
147328,33,-2.9055955,11.654739
147334,34,-5.137061,7.9971156
147336,8,2.8674107,10.723361
147338,33,-2.2323225,12.483184
147340,18,0.80394906,14.266463
147342,14,-1.5218076,12.653076
147344,14,-1.9993755,12.2113495
147346,18,1.0520366,13.9797125
147348,29,-0.9774339,12.813671
147350,14,-2.1744277,13.157206
147352,11,3.2632048,8.539653
147354,20,-3.357337,9.35994
147356,14,-2.001513,12.376439
147358,8,2.1343355,11.308238
147360,12,-5.4564533,7.363335
147362,1,-1.3414998,14.679358
147364,29,-1.1507164,12.177133
147366,29,-0.28879496,11.905957
147368,14,-2.1059973,12.748159
147386,2,2.9556746,7.4389486
147388,3,-0.07561736,10.057143
147390,18,0.330795,14.340711
147392,3,-0.24722424,9.139185
147394,26,2.12227,10.685943
147396,8,2.4008267,10.805139
147398,35,-0.46786222,8.148167
1474,10,-2.6189437,9.779166
147400,4,-4.219409,7.283524
147402,9,-0.00132666,6.261586
147404,8,2.8789294,11.575494
147408,31,-1.3309652,6.94848
147410,31,-0.8566465,6.849177
147414,19,-1.0472977,11.641604
147418,33,-3.2058477,12.194255
147420,8,3.0504472,11.864021
147422,20,-3.5079155,8.880814
147424,1,-1.2320687,13.876373
147426,24,2.418031,12.57737
147428,21,-1.5789268,9.352252
147430,24,2.57116,13.614753
147432,31,-1.3328214,6.646185
147434,10,-2.3586962,10.374114
147436,24,2.0902536,12.1778555
147441,22,-2.130775,6.6219
147448,19,-1.936561,11.378445
147450,14,-2.0744052,12.902783
147452,3,-0.015279044,9.764828
147454,11,2.348996,8.197202
147456,19,-0.8001673,10.811369
147458,24,1.765588,12.201212
147460,12,-5.7806597,8.096009
147462,28,1.8359799,6.6544785
147464,21,-0.83326304,10.151567
147466,6,0.50332606,11.463162
147469,22,-1.921886,6.5446377
147471,4,-3.8020666,6.274064
147475,30,0.74357206,12.703744
147490,10,-2.1495898,10.524073
147493,18,0.7160813,13.811009
147495,26,1.7078508,9.3949375
147499,13,3.7276204,8.766802
1475,19,-1.8264582,11.266234
147504,31,-0.730214,6.6180987
147510,19,-0.86969405,11.406226
147512,16,-4.7150717,10.68732
147514,13,3.3190475,9.855049
147517,8,2.031024,10.971457
147522,28,1.6807423,7.6315007
147524,27,2.7333078,5.495878
147526,0,-3.6191995,11.560423
147531,33,-2.9573576,11.912441
147536,0,-4.3105383,11.230656
147539,0,-3.0973182,11.286646
147542,23,0.55079955,7.1716847
147548,10,-2.2245612,11.1096325
147562,36,-0.35556623,10.54743
147567,26,1.17081,10.56014
147573,11,2.9870963,8.413239
147576,5,1.1214772,8.296549
147578,36,0.5795936,10.076554
147584,36,0.050865345,10.553893
147586,24,2.3051305,12.758635
147591,12,-5.4002986,7.245053
147593,6,0.114775605,12.499955
147597,33,-2.4469407,12.401338
1476,5,0.54055977,8.389403
147600,8,2.4323528,11.144211
147603,14,-2.1126952,13.013711
147605,39,-2.7651792,6.1729584
147607,21,-1.6108644,10.008746
147609,2,2.0612736,7.64428
147611,1,-1.2339697,14.481523
147613,38,-2.2747672,7.6041193
147615,2,2.5789418,7.1375675
147617,0,-3.7003894,11.65494
147619,31,-1.3281279,6.7611113
147621,2,3.1941876,7.1330695
147624,5,1.3168901,8.507742
147631,14,-2.3718615,13.061953
147637,3,-0.6244065,9.104735
147640,18,0.77744883,14.198522
147642,16,-5.284913,10.634278
147644,38,-2.0943933,8.131994
147647,0,-3.5389416,10.924318
147649,22,-2.233447,6.627346
147651,20,-3.9924257,9.984319
147653,28,2.128327,6.4030013
147655,16,-4.5877256,10.831571
147657,36,-0.3507643,10.951719
147662,29,-0.6900689,12.195507
147664,7,2.1998854,4.6766253
147668,33,-2.9132645,12.452042
147670,25,-1.4674915,4.0508795
147674,24,1.989719,12.321401
147676,16,-4.9650598,10.521851
147678,13,3.530816,9.034316
147680,33,-2.7429671,12.506002
147682,20,-3.1348205,9.662353
147687,0,-3.400898,11.093211
147689,20,-3.9038644,10.156778
147692,33,-2.7265792,12.326768
147694,28,1.4084064,6.6062956
147696,19,-2.1518676,11.308454
147698,2,2.861607,7.7046943
1477,14,-1.3901145,13.650768
147700,13,2.676341,10.201007
147702,11,2.8732824,8.239977
147705,0,-3.9200451,10.989504
147710,37,-3.577884,7.4669504
147712,33,-2.2437496,11.811747
147714,10,-2.2975569,10.835316
147716,29,-0.36458567,12.739847
147718,13,3.7807133,8.864982
147720,36,-0.71691364,10.686602
147722,16,-4.731506,10.856732
147724,34,-5.206883,8.552699
147726,8,2.8165822,10.520432
147730,34,-4.7167473,8.321686
147732,28,1.2835537,6.8228307
147734,4,-3.9809525,7.353364
147736,4,-4.264192,7.188491
147738,27,2.2021048,5.4644074
147740,1,-0.8531032,14.924263
147742,31,-0.3101892,6.7538667
147744,30,0.9712141,12.96795
147746,19,-1.3819506,10.923889
147748,27,2.5231004,5.023919
147750,3,-0.31614077,9.428277
147752,13,3.4509811,9.26632
147754,16,-4.160246,10.376705
147758,30,0.93403405,13.225339
147762,20,-3.2410746,9.621629
147764,0,-3.7625263,11.687623
147768,5,1.0467126,9.1033535
147770,31,-1.0056192,6.390923
147772,31,-0.9583199,6.9221263
147777,31,-0.43758714,6.887913
147779,19,-0.90248173,11.299316
147781,33,-2.6645222,11.357651
147783,13,2.8100483,10.172303
147785,32,-0.39526722,13.631114
147789,27,2.6692357,6.233152
147791,26,1.4040656,9.751326
147795,1,-1.6786398,14.066265
147805,36,0.32906094,11.162462
147811,20,-3.400669,9.776823
147817,15,-2.4837787,8.777743
147819,10,-2.3309588,10.86989
147821,15,-2.0625587,8.720105
147823,39,-2.7930183,5.6343355
147825,25,-1.5480283,3.8716695
147827,5,1.2224406,8.057568
147829,26,1.7499782,10.145419
147831,13,3.5003667,8.6919155
147833,26,1.4614668,9.7825775
147835,26,1.7344801,9.941684
147837,9,0.14950396,5.2374372
147839,8,3.0541253,11.723976
147841,6,0.5207261,11.863067
147843,0,-4.1400647,11.359289
147845,3,-0.3513846,9.158387
147847,5,1.4867867,9.010438
147849,7,1.9436634,4.298648
147853,39,-2.1833236,6.1180916
147855,6,0.28476682,11.616045
147857,7,1.8215138,4.221856
147859,39,-3.2690172,6.3906503
147863,25,-1.4084699,4.120706
147865,19,-1.2758918,10.690238
147867,38,-1.50825,7.987819
147869,31,-0.6337656,7.185289
147873,15,-2.4126167,9.54758
147879,32,0.11592681,13.525743
147881,30,0.31370014,12.594988
147887,24,2.3442898,12.808994
147889,4,-3.871786,6.1323814
147891,16,-5.1345286,10.382075
147893,15,-2.3689687,8.618589
147895,0,-3.7835298,11.222395
147897,33,-3.1199067,11.560552
147899,0,-3.7810445,11.158611
1479,5,1.5965649,8.474783
147901,9,0.0015839678,5.664332
147903,23,0.03256316,7.752788
147905,4,-4.3238473,7.1667843
147907,1,-1.0961906,14.806569
147909,24,2.4988382,12.194426
147911,24,2.7294338,12.55194
147913,23,0.37693205,7.3725286
147915,15,-1.8623207,9.2008915
147917,15,-2.34111,8.963128
147919,32,0.0360116,13.625869
147921,24,2.7530832,12.761293
147923,9,-0.33550885,5.5127225
147925,19,-1.4317394,11.168332
147927,6,0.7217618,11.882027
147929,15,-2.4228637,8.512149
147932,24,2.5940094,13.537879
147934,23,0.05211272,7.1123204
147936,12,-5.6052675,7.753163
147938,16,-5.2615676,10.762181
147940,10,-2.1861136,10.292672
147942,5,1.8727738,9.058662
147946,13,3.5197887,8.874539
147948,29,-1.1683939,12.842503
147950,10,-2.421534,9.831835
147952,16,-4.6903,11.149214
147954,37,-4.0618944,8.003275
147956,16,-4.6125784,10.355135
147958,11,1.9008301,8.425698
147960,0,-3.9572759,11.218952
147962,0,-4.232203,11.3796425
147964,4,-3.7716982,6.5018983
147966,20,-3.6862285,9.427224
147970,39,-3.305037,5.4012527
147972,20,-3.4214718,9.311555
147976,10,-2.696812,10.109296
147980,35,-1.2116473,8.799799
147982,23,0.37694517,7.4244194
147984,21,-1.9832213,10.038129
147986,0,-4.2818885,11.340441
147988,25,-1.4135302,4.0136566
147990,36,-0.5359653,11.088955
147992,23,0.09434662,7.389321
147994,8,2.2426884,12.01129
147996,10,-2.39998,10.833978
147998,19,-1.9198253,11.899196
148,0,-3.1351886,11.372506
1480,23,0.24462558,7.4745226
148000,31,-0.769857,7.1500206
148002,31,-1.2561603,6.6742334
148004,16,-5.091951,10.658917
148008,20,-3.0200837,9.580278
148010,16,-4.1192794,10.785264
148012,25,-1.4516183,4.239477
148014,31,-1.2740303,6.5977664
148022,10,-2.827804,10.688106
148024,33,-2.81277,11.9693575
148026,16,-3.8016074,10.494905
148028,22,-2.7984936,7.349664
148030,29,-0.86970305,12.315557
148032,8,2.3110795,11.360598
148034,30,0.6011377,13.5073
148036,36,0.27748027,10.651388
148038,12,-5.3181496,7.3136315
148040,6,0.53714865,11.6253
148042,6,0.56852794,12.169486
148044,6,0.89069474,12.330048
148046,30,0.6922367,12.708768
148050,29,-0.7587108,13.135809
148052,18,0.85052735,14.794904
148054,0,-4.2997966,11.760565
148056,25,-1.1151041,4.638319
148058,11,2.49959,8.406743
148060,2,2.9188113,6.5983105
148062,35,-0.7370311,8.844057
148064,32,0.22153011,14.0552225
148066,19,-1.5025069,11.189996
148068,35,-0.82734495,8.638827
148070,33,-2.7504225,12.028327
148072,38,-2.0286322,8.35878
148074,36,0.0635683,11.205267
148076,9,-0.20327054,5.53456
148078,4,-3.8385873,7.5106187
148080,13,3.7199621,8.92419
148082,21,-1.6616316,10.2309065
148084,35,-0.58077496,8.591689
148087,31,-1.1165334,6.5537395
148089,35,-1.1944554,9.020292
148091,13,2.5662265,9.743152
148093,2,3.0900564,6.7264132
148095,23,0.034324337,7.114835
148097,4,-3.4722385,6.621186
148104,14,-1.3341135,13.447753
148106,3,-0.5456785,9.217277
148108,27,2.3309586,5.8772917
148110,2,2.3744428,7.09194
148112,26,1.6021991,9.728002
148114,4,-3.5888343,6.824142
